 Resolving package versions...
 Installed VersionParsing ────────────── v1.1.3
 Installed RecipesBase ───────────────── v0.7.0
 Installed Missings ──────────────────── v0.4.3
 Installed AbstractFFTs ──────────────── v0.5.0
 Installed TranscodingStreams ────────── v0.9.5
 Installed BinDeps ───────────────────── v0.8.10
 Installed DSP ───────────────────────── v0.6.1
 Installed SeisNoise ─────────────────── v0.2.1
 Installed IteratorInterfaceExtensions ─ v1.0.0
 Installed Glob ──────────────────────── v1.2.0
 Installed Rmath ─────────────────────── v0.5.1
 Installed Tables ────────────────────── v0.2.11
 Installed Reexport ──────────────────── v0.2.0
 Installed StatsModels ───────────────── v0.6.7
 Installed Parameters ────────────────── v0.12.0
 Installed GLM ───────────────────────── v1.3.4
 Installed SortingAlgorithms ─────────── v0.3.1
 Installed JSON ──────────────────────── v0.21.0
 Installed PlotThemes ────────────────── v0.4.0
 Installed DataAPI ───────────────────── v1.1.0
 Installed Distributions ─────────────── v0.21.8
 Installed CodecZlib ─────────────────── v0.6.0
 Installed CMake ─────────────────────── v1.1.2
 Installed OffsetArrays ──────────────── v0.11.1
 Installed GeometryTypes ─────────────── v0.7.6
 Installed LightXML ──────────────────── v0.8.1
 Installed Polynomials ───────────────── v0.6.0
 Installed HTTP ──────────────────────── v0.8.8
 Installed Arpack ────────────────────── v0.3.1
 Installed DataStructures ────────────── v0.17.6
 Installed CategoricalArrays ─────────── v0.7.3
 Installed Plots ─────────────────────── v0.27.0
 Installed IniFile ───────────────────── v0.5.0
 Installed Blosc ─────────────────────── v0.5.1
 Installed QuadGK ────────────────────── v2.1.1
 Installed FixedPointNumbers ─────────── v0.6.1
 Installed Parsers ───────────────────── v0.3.10
 Installed JLD2 ──────────────────────── v0.1.8
 Installed MbedTLS ───────────────────── v0.7.0
 Installed InvertedIndices ───────────── v1.0.0
 Installed Ratios ────────────────────── v0.3.1
 Installed Contour ───────────────────── v0.5.1
 Installed CMakeWrapper ──────────────── v0.2.3
 Installed URIParser ─────────────────── v0.4.0
 Installed Requires ──────────────────── v0.5.2
 Installed ShiftedArrays ─────────────── v1.0.0
 Installed StaticArrays ──────────────── v0.12.1
 Installed StatsFuns ─────────────────── v0.9.0
 Installed DataValueInterfaces ───────── v1.0.0
 Installed AxisAlgorithms ────────────── v1.0.0
 Installed PooledArrays ──────────────── v0.5.2
 Installed WoodburyMatrices ──────────── v0.4.1
 Installed PlotUtils ─────────────────── v0.6.1
 Installed NaNMath ───────────────────── v0.3.3
 Installed StatsBase ─────────────────── v0.32.0
 Installed TableTraits ───────────────── v1.0.0
 Installed PDMats ────────────────────── v0.9.10
 Installed IterTools ─────────────────── v1.3.0
 Installed FFMPEG ────────────────────── v0.2.3
 Installed Conda ─────────────────────── v1.3.0
 Installed Interpolations ────────────── v0.12.5
 Installed OrderedCollections ────────── v1.1.0
 Installed HDF5 ──────────────────────── v0.12.5
 Installed FFTW ──────────────────────── v1.1.0
 Installed Measures ──────────────────── v0.3.0
 Installed ColorTypes ────────────────── v0.8.0
 Installed FileIO ────────────────────── v1.0.7
 Installed SpecialFunctions ──────────── v0.8.0
